Slot,Tag,Hash,Name,X,Y,Z,Yaw,Job
98,185E779B,4312CE47,outlawboss_lootenduke,280.5,414.79,75.86,-3.41,y
99,E640629A,FFFC00CB,outlaw_shooter,272.17,389.13,75.16,-4.83,n
100,394E229D,FFFC00CB,outlaw_shooter,231.87,438.8,75.16,-4.83,y
101,CD6D3159,FFFC00CB,outlaw_shooter,262.02,313.39,75.16,-91.06,y
102,FF5B53DB,FFFC00CB,outlaw_shooter,244.6,329.39,87.39,-4.83,n
103,A901F45D,FFFC00CB,outlaw_shooter,275.53,328.97,86.77,-2.54,n
104,822CA79E,FFFC00CB,outlaw_shooter,229.48,379.81,87.93,-4.83,n
105,9B3796DF,FFFC00CB,outlaw_shooter,290.72,378.29,87.39,-4.83,n
106,3B089CC4,FFFC00CB,outlaw_shooter,268.01,330.75,75.16,-154.5,n
107,F3D116CC,FFFC00CB,outlaw_shooter,258.8,313.43,74.89,73.2,y
108,1E95FCF9,072A64D6,outlaw_cutter,259.53,329.3,88.51,-0.06,n
109,1263715E,FFFC00CB,outlaw_shooter,250.79,407.68,75.77,-4.83,n
110,5D22E799,FFFC00CB,outlaw_shooter,268.48,408.07,75.77,-4.83,n
111,1025CF07,FFFC00CB,outlaw_shooter,261.87,729.25,136.53,-23.45,n
112,33732458,4312CE47,outlawboss_lootenduke,256.84,709.44,137.67,14.67,y
113,283823B7,072A64D6,outlaw_cutter,36.7,456.34,39.54,18.29,y
114,D57D1EE2,072A64D6,outlaw_cutter,-45.96,536.73,39.46,-179.1,y
115,CC662FA3,072A64D6,outlaw_cutter,-91.54,548.48,57.33,78.99,y
116,8EEEFA6D,FFFC00CB,outlaw_shooter,-111.97,451.61,39.66,-175.41,y
117,A5C3A9AE,FFFC00CB,outlaw_shooter,-102.94,447.55,39.67,-175.41,y
118,BCD898EF,FFFC00CB,outlaw_shooter,-94.4,550.07,57.53,101.98,y
119,C1AF6CAA,FFFC00CB,outlaw_shooter,-89.59,550.38,57.21,-175.41,y
120,FE504D21,072A64D6,outlaw_cutter,-51.16,536.69,39.4,171.85,y
121,F3990E28,FFFC00CB,outlaw_shooter,-94.28,530.98,68.08,148.59,y
122,EA823F69,FFFC00CB,outlaw_shooter,-90.42,530.74,68.08,-159.04,y
123,97F5CB2C,FFFC00CB,outlaw_shooter,-184.38,540.2,50.06,-104.85,n
124,46377065,FFFC00CB,outlaw_shooter,-284.84,533.57,49.14,-30.08,n
125,D8B45DEB,FFFC00CB,outlaw_shooter,-239.97,483.4,48.45,143.2,n
126,5F2C4124,FFFC00CB,outlaw_shooter,-258.71,467.44,50.0,143.2,n
127,70956721,5CEE67FD,clakker_male,-22.18,383.59,39.12,-61.81,y
128,5BB834E2,5CEE67FD,clakker_male,-26.84,385.74,39.12,0.0,y
129,698E5660,5CEE67FD,clakker_male,16.4,409.99,38.58,-152.92,y
130,26CFC0A7,5CEE67FD,clakker_male,20.78,404.63,38.58,54.61,y
131,0A1D9C48,6A6A4558,outlaw_sniper,-70.06,321.47,116.0,58.51,y
132,6E71594C,6A6A4558,outlaw_sniper,68.89,253.42,139.42,-170.48,y
133,776A680D,6A6A4558,outlaw_sniper,-69.93,321.3,116.14,-39.38,y
134,2130CF8B,6A6A4558,outlaw_sniper,-68.87,246.86,119.46,146.97,y
135,382BFECA,6A6A4558,outlaw_sniper,-15.78,242.03,129.5,167.8,y
136,633F1453,5CEE67FD,clakker_male,-81.81,116.18,38.68,-10.52,y
137,A34E047C,0E997260,clakker_female,347.33,85.68,41.15,-171.87,y
138,F514A3FA,0E997260,clakker_female,345.72,82.18,41.07,-171.87,y
139,419B178D,5CEE67FD,clakker_male,348.47,80.26,41.08,87.95,y
140,73AD750F,5CEE67FD,clakker_male,367.31,101.9,48.14,87.95,y
141,0EDA814A,5CEE67FD,clakker_male,359.04,44.85,41.3,87.95,y
142,EC0F92BB,0E997260,clakker_female,367.21,90.38,42.03,-171.87,y
143,17C1B00B,5CEE67FD,clakker_male,330.36,74.81,42.69,87.95,y
144,DE39F039,0E997260,clakker_female,345.22,35.24,41.79,-171.87,y
145,3CECE3C8,5CEE67FD,clakker_male,351.5,38.98,42.01,87.95,y
146,140D2F4E,FF0100ED,outlaw_mortar,470.98,-53.61,21.38,-176.49,n
147,3F207C8D,FF0100ED,outlaw_mortar,473.35,-55.7,21.55,-153.3,n
