Key,Name,Asset,Count,Bundle,Zones,BakedZones
5B8EF968,Wolvark Shelf Units 01,wolvark_shelf_units_01.geo,9,zonebundle_178.smb,14;18;20;25;26,14;18;20;25;26
8C5A2D06,Wolvark Tablebase 01,wolvark_tablebase_01.geo,9,zonebundle_151.smb,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66
8D7CDD5E,Wolvark Tabletop 01,wolvark_tabletop_01.geo,9,zonebundle_151.smb,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66
B4D4CA56,Native Lamp 01,native_lamp_01.geo,9,zonebundle_265.smb,30,30
BC113496,Sign Sekto 02,sign_sekto_02.geo,9,zonebundle_134.smb,13;14;16;17;18;19;20;21;22;23;24;25;26,13;14;16;17;18;19;20;21;22;23;24;25;26
C6DBC4FB,Wolvark Airlockdoor,wolvark_airlockdoor.geo,9,zonebundle_194.smb,15;16;18;21;22;25;51;52;63;64;65,15;16;18;21;22;25;51;52;63;64;65
DF5F72C6,Red Daisy 01,Red_daisy_01.geo,9,zonebundle_64.smb,4;6;7;10;12;29;36;44;47,4;6;7;10;12;29;36;44;47
E19E4910,Wolvark Toilet 01,wolvark_toilet_01.geo,9,zonebundle_192.smb,14;26,14;26
FC0A35B8,Beaker 03,beaker_03.geo,9,zonebundle_174.smb,14;18;19;20,14;18;19;20
0A5B78A8,Fly 01,fly_01.geo,8,zonebundle_9.smb,1;2;3;4;5;6;9;10;12;27;28;29;30;31;32;36;37;47,1;2;3;4;5;6;9;10;12;27;28;29;30;31;32;36;37;47
16DF12BC,Waterfall 01,waterfall_01.geo,8,zonebundle_20.smb,1;2;3;4;5;40;41,1;2;3;4;5;40;41
2EFF9002,Power Pole Facility Large,power_pole_facility_large.geo,8,zonebundle_130.smb,12,12
3A854638,Sign Sekto 01,sign_sekto_01.geo,8,zonebundle_134.smb,13;14;16;17;18;19;20;21;22;23;24;25;26,13;14;16;17;18;19;20;21;22;23;24;25;26
1AF65E07,Locker 02,locker_02.geo,7,zonebundle_174.smb,14;18;19;20,14;18;19;20
27B0B18E,Light Round Orange,light_round_orange.geo,7,zonebundle_63.smb,3,3
4A921EB7,Trash Long 01,trash_long_01.geo,7,zonebundle_136.smb,13;14;17;18;19;20;21;22;25;26;54;55;64,13;14;17;18;19;20;21;22;25;26;54;55;64
5B0C1F95,WolvarkSloghandler,wolvarkSloghandler.geo,7,npc_20.smb,*,*
6336777C,Wolvark Tableback 01,wolvark_tableback_01.geo,7,zonebundle_151.smb,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66,14;17;18;19;20;21;22;23;24;25;26;55;58;59;60;61;62;66
7517C355,Light Round Red,light_round_red.geo,7,zonebundle_242.smb,22,22
8F89C47F,Light Round Orange,light_round_orange.geo,7,zonebundle_242.smb,22,22
9265DD91,Aspen 01,aspen_01.geo,7,zonebundle_130.smb,12,12
A3B5FADE,Sewerlamp 01,sewerlamp_01.geo,7,zonebundle_63.smb,3,3
A5871D25,Wolvark Shower Head 01,wolvark_shower_head_01.geo,7,zonebundle_233.smb,19,19
C2A642EA,Native Rug 02,native_rug_02.geo,7,zonebundle_93.smb,6,6
F021635C,Autumn Shrub 01,autumn_shrub_01.geo,7,zonebundle_20.smb,1;2;3;4;5;40;41,1;2;3;4;5;40;41
304FD65A,Wolvark Boot 01,wolvark_boot_01.geo,6,zonebundle_220.smb,18;19;21;25;55,18;19;21;25;55
51CF01E0,Smallcrane 03,smallcrane_03.geo,6,zonebundle_130.smb,12,12
5F03693F,AmmoCrate Wasp,ammoCrate_wasp.geo,6,zonebundle_93.smb,6,6
7868E284,Sign Oldposter 07,sign_oldposter_07.geo,6,zonebundle_208.smb,17;20;21,17;20;21
8BDFE5E2,Wolvark Fence,wolvark_fence.geo,6,zonebundle_201.smb,17;18;20;23;25;60,17;18;20;23;25;60
A9546ECB,Wolvark Ceilingrack 02,wolvark_ceilingrack_02.geo,6,zonebundle_158.smb,14;17;18;20;21;22;23;25,14;17;18;20;21;22;23;25
AFB9AB5E,Rock Flat 01,rock_flat_01.geo,6,zonebundle_265.smb,30,30
CDA7DA99,Insulator 01,insulator_01.geo,6,zonebundle_130.smb,12,12
D8939025,AmmoCrate Spider 10,ammoCrate_spider_10.geo,6,zonebundle_163.smb,14;17;18;20;24;26,14;17;18;20;24;26
FCB1CBBC,Toilet Paper 01,toilet_paper_01.geo,6,zonebundle_247.smb,26,26
0EF6CD0C,Bat House 01,bat_house_01.geo,5,zonebundle_27.smb,1;2;4;6;31;36,1;2;4;6;31;36
2638F1D0,Lodgepole Pine 01,lodgepole_pine_01.geo,5,zonebundle_90.smb,6;30;47,6;30;47
3756E61D,Beaker 02,beaker_02.geo,5,zonebundle_208.smb,17;20;21,17;20;21
3B835219,Native Bench 01,native_bench_01.geo,5,zonebundle_55.smb,2;6;7;8;9,2;6;7;8;9
3E84050E,Fir Tree 02,fir_tree_02.geo,5,zonebundle_130.smb,12,12
3F56DEBC,Red Mushroom 01,red_mushroom_01.geo,5,zonebundle_250.smb,27;28;30;31;36,27;28;30;31;36
54CEAB1F,Native Door Blue 01,native_door_blue_01.geo,5,zonebundle_93.smb,6,6
600A52F7,Native Bamboo Sticks 01,native_bamboo_sticks_01.geo,5,zonebundle_93.smb,6,6
63E14111,Fly 01,fly_01.geo,5,zonebundle_130.smb,12,12
65038531,Wolvark Bunny Slippers 01,wolvark_bunny_slippers_01.geo,5,zonebundle_178.smb,14;18;20;25;26,14;18;20;25;26
6A48D78B,Sign Sekto 04,sign_sekto_04.geo,5,zonebundle_144.smb,13;17;19;21;26,13;17;19;21;26
6F2E9A80,Wolvark Tablerack 01,wolvark_tablerack_01.geo,5,zonebundle_174.smb,14;18;19;20,14;18;19;20
772DA711,Aspen 01,aspen_01.geo,5,zonebundle_257.smb,29;37;72,29;37;72
941FA584,AmmoCrate Fuzzle 10,ammoCrate_fuzzle_10.geo,5,zonebundle_123.smb,12;17;18;19;21;23;24,12;17;18;19;21;23;24
B8CEEA41,De GlassDoors,de_glassDoors.geo,5,zonebundle_221.smb,18;19;22;55;61,18;19;22;55;61
C1928C0D,Wolvark Tablebase 03,wolvark_tablebase_03.geo,5,zonebundle_201.smb,17;18;20;23;25;60,17;18;20;23;25;60
CCE4287A,Armadillo House 01,armadillo_house_01.geo,5,zonebundle_36.smb,1;3;6;12;29,1;3;6;12;29
CDC5D9D2,Cin Hung Natives,cin_hung_natives.geo,5,zonebundle_130.smb,12,12
026D3EB1,Fishingpole Cabinet,fishingpole_cabinet.geo,4,zonebundle_93.smb,6,6
10F12D5D,Bee Nest 01,bee_nest_01.geo,4,zonebundle_59.smb,3;4;6;12;37,3;4;6;12;37
199F8195,UnderwaterPlantLow1,underwaterPlantLow1.geo,4,zonebundle_261.smb,30;33;34;35,30;33;34;35
1E38E33C,AmmoCrate Boombat,ammoCrate_boombat.geo,4,zonebundle_163.smb,14;17;18;20;24;26,14;17;18;20;24;26
292DD9F0,Rock Flat 02,rock_flat_02.geo,4,zonebundle_265.smb,30,30
388C240A,Cargo Container 01,cargo_container_01.geo,4,zonebundle_130.smb,12,12
3B590DE2,AmmoCrate Fuzzle 10,ammoCrate_fuzzle_10.geo,4,zonebundle_130.smb,12,12
400D157C,AmmoCrate Chipmonk 10,ammoCrate_chipmonk_10.geo,4,zonebundle_123.smb,12;17;18;19;21;23;24,12;17;18;19;21;23;24
4313F282,Wolvark Tableshelf 01,wolvark_tableshelf_01.geo,4,zonebundle_174.smb,14;18;19;20,14;18;19;20
44323044,Native Rug 01,native_rug_01.geo,4,zonebundle_93.smb,6,6
487C8F90,House Indoors,house_indoors.geo,4,zonebundle_93.smb,6,6
5895E006,Native Container,native_container.geo,4,zonebundle_82.smb,6;8;9,6;8;9
671F9688,Trash 01,trash_01.geo,4,zonebundle_158.smb,14;17;18;20;21;22;23;25,14;17;18;20;21;22;23;25
6841B5B9,Cargo Container 04,cargo_container_04.geo,4,zonebundle_130.smb,12,12
69F9D467,Light Round Blue,light_round_blue.geo,4,zonebundle_242.smb,22,22
69FD2121,Power Pole Facility Large,power_pole_facility_large.geo,4,zonebundle_53.smb,2;4,2;4
6C5CEB44,ButtFlo,buttFlo.geo,4,zonebundle_247.smb,26,26
6CC3F525,WolvarkSemiAuto,wolvarkSemiAuto.geo,4,npc_18.smb,*,*
6E4A1485,Stone Peg 01,stone_peg_01.geo,4,zonebundle_55.smb,2;6;7;8;9,2;6;7;8;9
6FC8DBB2,Goods Stackofcans 01,goods_stackofcans_01.geo,4,zonebundle_237.smb,20,20
7F164A57,Waterfall 01,waterfall_01.geo,4,zonebundle_15.smb,1;2;3;4;5;12;15;48,1;2;3;4;5;12;15;48
884695B5,HangingWeeds,hangingWeeds.geo,4,zonebundle_261.smb,30;33;34;35,30;33;34;35
89D9780C,Oildrum,oildrum.geo,4,zonebundle_39.smb,1;15;16;18;25,1;15;16;18;25
90D6F028,Power Cell 01,power_cell_01.geo,4,zonebundle_53.smb,2;4,2;4
9BDAE596,Native Zen Plant 01,native_zen_plant_01.geo,4,zonebundle_93.smb,6,6
9D4042C1,WolvarkReinforcementDoor,wolvarkReinforcementDoor.geo,4,zonebundle_130.smb,12,12
A627210B,Skunk House 01,skunk_house_01.geo,4,zonebundle_56.smb,2;6;12;27,2;6;12;27
A85CAA3D,AmmoCrate Wasp,ammoCrate_wasp.geo,4,zonebundle_33.smb,1;2;4;42,1;2;4;42
A88E1968,Destructible Boards 03,destructible_boards_03.geo,4,zonebundle_146.smb,13;23;25,13;23;25
ABB5C321,Spool Brighter 02,spool_brighter_02.geo,4,zonebundle_130.smb,12,12
BEE29325,BigRedButton,BigRedButton.geo,4,zonebundle_130.smb,12,12
C587802C,Wolvark Tableshelf 02,wolvark_tableshelf_02.geo,4,zonebundle_201.smb,17;18;20;23;25;60,17;18;20;23;25;60
CDA441B8,Power Pole Facility 01,power_pole_facility_01.geo,4,zonebundle_130.smb,12,12
E10F0500,Beaker 04,beaker_04.geo,4,zonebundle_174.smb,14;18;19;20,14;18;19;20
E5191360,Spider House 01,spider_house_01.geo,4,zonebundle_59.smb,3;4;6;12;37,3;4;6;12;37
E8044D80,Fuzzle Bone Pile 01,fuzzle_bone_pile_01.geo,4,zonebundle_65.smb,4;6;12;30,4;6;12;30
F347CB76,Native Basket Of Wood 01,native_basket_of_wood_01.geo,4,zonebundle_82.smb,6;8;9,6;8;9
F830A641,BigRedButton,BigRedButton.geo,4,zonebundle_50.smb,2;4;12;14;22;52;64,2;4;12;14;22;52;64
05250BEC,Sign Sektosconcepurple,sign_sektosconcepurple.geo,3,zonebundle_123.smb,12;17;18;19;21;23;24,12;17;18;19;21;23;24
074A788B,Native Camp Wagon 01,native_camp_wagon_01.geo,3,zonebundle_85.smb,6;9,6;9
07F36EBF,Locker 05,locker_05.geo,3,zonebundle_201.smb,17;18;20;23;25;60,17;18;20;23;25;60
09EAC537,Ammocrate Armadillo,ammocrate_armadillo.geo,3,zonebundle_201.smb,17;18;20;23;25;60,17;18;20;23;25;60
0C7ADA46,Rug 03,rug_03.geo,3,zonebundle_55.smb,2;6;7;8;9,2;6;7;8;9
14A69FA9,Dropship 01,dropship_01.geo,3,zonebundle_93.smb,6,6
26393E7C,Native Table 01,native_table_01.geo,3,zonebundle_93.smb,6,6
290827AF,Pump Shaft,pump_shaft.geo,3,zonebundle_241.smb,22;58,22;58
2D987910,Cargo Container Red 01,cargo_container_red_01.geo,3,zonebundle_244.smb,23,23
41B27B4D,Rug 01,rug_01.geo,3,zonebundle_85.smb,6;9,6;9
48E8EAA9,Cardboard Box 02,cardboard_box_02.geo,3,zonebundle_115.smb,11,11
67C7A609,Fern 01,fern_01.geo,3,zonebundle_95.smb,7;8;30;35;46,7;8;30;35;46
6E619825,Perforated Catwalk,perforated_catwalk.geo,3,zonebundle_247.smb,26,26
6FDC904E,Rf Barrel,rf_barrel.geo,3,zonebundle_191.smb,14;23,14;23
75F975E5,Green Ground Cover 01,green_ground_cover_01.geo,3,zonebundle_250.smb,27;28;30;31;36,27;28;30;31;36
7CE0BC99,Destructible Facility Light 01,destructible_facility_light_01.geo,3,zonebundle_130.smb,12,12
9202CE04,De Bathroom Door,de_bathroom_door.geo,3,zonebundle_247.smb,26,26
93F4051A,Green Bush 01,green_bush_01.geo,3,zonebundle_101.smb,9;10;12,9;10;12
A4A7D30C,Barge 01,barge_01.geo,3,zonebundle_69.smb,4;42,4;42
B1D9375C,Florescent Lamp 02,florescent_lamp_02.geo,3,zonebundle_174.smb,14;18;19;20,14;18;19;20
B8079EE9,Trashcan 01,trashcan_01.geo,3,zonebundle_42.smb,2;3;4;11;12;13;25,2;3;4;11;12;13;25
C0A8D184,Wolvark Bathroom Partition 01,wolvark_bathroom_partition_01.geo,3,zonebundle_174.smb,14;18;19;20,14;18;19;20
C0EA901C,Sign Sektosconcered,sign_sektosconcered.geo,3,zonebundle_188.smb,14;22;23;65;66,14;22;23;65;66
C5DD0A9E,Panel Glowingglass,panel_glowingglass.geo,3,zonebundle_241.smb,22;58,22;58
C9A4B137,Wolvark Game Table 01,wolvark_game_table_01.geo,3,zonebundle_237.smb,20,20
DA0CCFC0,Torch Nobreak 01,torch_nobreak_01.geo,3,zonebundle_76.smb,6;7;8;9;44;45,6;7;8;9;44;45
EEC5BCE3,Bread Oven 01,bread_oven_01.geo,3,lm_level_04_tgl.smb;zonebundle_93.smb,*,6
F73484EF,Native Wood Block 01,native_wood_block_01.geo,3,zonebundle_85.smb,6;9,6;9
03FB28A6,Mongo Huckleberry 01,mongo_Huckleberry_01.geo,2,zonebundle_257.smb,29;37;72,29;37;72
09FA914F,Native Rug 03,native_rug_03.geo,2,zonebundle_93.smb,6,6
0ACE5FA8,Wolvark Tablebase 02,wolvark_tablebase_02.geo,2,zonebundle_174.smb,14;18;19;20,14;18;19;20
0BE8AFF0,Wolvark Tabletop 02,wolvark_tabletop_02.geo,2,zonebundle_174.smb,14;18;19;20,14;18;19;20
2499FB53,Couch,couch.geo,2,zonebundle_193.smb,14,14
2C272D51,Native Planty 01,native_planty_01.geo,2,zonebundle_93.smb,6,6
2C5062AA,BigRedButton,BigRedButton.geo,2,zonebundle_53.smb,2;4,2;4
2E07CAE6,Wolvark Cot 01,wolvark_cot_01.geo,2,zonebundle_246.smb,25,25
2E16E796,DeadNative,deadNative.geo,2,zonebundle_265.smb,30,30
2FC01C65,Wolvark Ceilingrack 01,wolvark_ceilingrack_01.geo,2,zonebundle_292.smb,60;61,60;61
31BAA2CD,Sewerlamp 01,sewerlamp_01.geo,2,zonebundle_148.smb,13,13
341FD15C,Trash Corner 01,trash_corner_01.geo,2,zonebundle_208.smb,17;20;21,17;20;21
37B409FC,TurretSocket,turretSocket.geo,2,zonebundle_130.smb,12,12
39C09622,Interior Airlock,interior_airlock.geo,2,zonebundle_196.smb,15;16,15;16
48056085,Dead Fir 01,dead_fir_01.geo,2,zonebundle_93.smb,6,6
4C6F19D9,Bigcrane 01,bigcrane_01.geo,2,zonebundle_130.smb,12,12
4C7544E5,Cin Hung Natives,cin_hung_natives.geo,2,zonebundle_265.smb,30,30
4E302E0E,Dead Bush 01,dead_bush_01.geo,2,zonebundle_97.smb,7;8,7;8
54C65F01,Interior Elevator,interior_elevator.geo,2,zonebundle_228.smb,18;25,18;25
54FBB27C,Water Gate 01,water_gate_01.geo,2,zonebundle_53.smb,2;4,2;4
61536DD0,AmmoCrate Wasp,ammoCrate_wasp.geo,2,zonebundle_266.smb,31,31
63D2CACD,Destructible Boards 02,destructible_boards_02.geo,2,zonebundle_146.smb,13;23;25,13;23;25
