"Slot","Offset","Hash","Name","HP","Faction","WeaponHash","FireRateMs"
"70","0x07643B","B6FE5A75","grubb_male","100000","friendly","",""
"71","0x076504","B6FE5A75","grubb_male","100000","friendly","",""
"72","0x0765CD","B6FE5A75","grubb_male","100000","friendly","",""
"73","0x076696","B6FE5A75","grubb_male","100000","friendly","",""
"74","0x07675F","B6FE5A75","grubb_male","100000","friendly","",""
"75","0x077361","B6FE5A75","grubb_male","100000","friendly","",""
"76","0x07742A","B6FE5A75","grubb_male","100000","friendly","",""
"77","0x0774F3","B6FE5A75","grubb_male","100000","friendly","",""
"78","0x0775BC","B6FE5A75","grubb_male","100000","friendly","",""
"79","0x077685","B6FE5A75","grubb_male","100000","friendly","",""
"80","0x07973D","B6FE5A75","grubb_male","100000","friendly","",""
"81","0x079806","B6FE5A75","grubb_male","100000","friendly","",""
"82","0x0798CF","B6FE5A75","grubb_male","100000","friendly","",""
"83","0x080A3F","2F1D4FF5","sewerslog","9","hostile","",""
"84","0x080B08","2F1D4FF5","sewerslog","9","hostile","",""
"85","0x080C65","2F1D4FF5","sewerslog","9","hostile","",""
"86","0x08F776","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"87","0x08F83F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"88","0x08F908","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"89","0x08F9D1","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"90","0x08FA9A","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"91","0x09912A","2F1D4FF5","sewerslog","9","hostile","",""
"92","0x0991F3","2F1D4FF5","sewerslog","9","hostile","",""
"93","0x09AC6F","2F1D4FF5","sewerslog","9","hostile","",""
"94","0x09AD38","2F1D4FF5","sewerslog","9","hostile","",""
"95","0x09AE01","2F1D4FF5","sewerslog","9","hostile","",""
"96","0x09AECA","2F1D4FF5","sewerslog","9","hostile","",""
"97","0x09AF93","2F1D4FF5","sewerslog","9","hostile","",""
"98","0x09B05C","2F1D4FF5","sewerslog","9","hostile","",""
"99","0x09B125","2F1D4FF5","sewerslog","9","hostile","",""
"100","0x09B1EE","2F1D4FF5","sewerslog","9","hostile","",""
"101","0x09B2B7","2F1D4FF5","sewerslog","9","hostile","",""
"102","0x09B380","2F1D4FF5","sewerslog","9","hostile","",""
"103","0x09B449","2F1D4FF5","sewerslog","9","hostile","",""
"104","0x09B512","2F1D4FF5","sewerslog","9","hostile","",""
"105","0x09B5DB","2F1D4FF5","sewerslog","9","hostile","",""
"106","0x09BBA9","2F1D4FF5","sewerslog","9","hostile","",""
"107","0x09D849","2F1D4FF5","sewerslog","9","hostile","",""
"108","0x09D912","2F1D4FF5","sewerslog","9","hostile","",""
"109","0x0A22B5","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"110","0x0A237E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"111","0x0B0AA4","2F1D4FF5","sewerslog","9","hostile","",""
"112","0x0B0B6D","2F1D4FF5","sewerslog","9","hostile","",""
"113","0x0B0C36","2F1D4FF5","sewerslog","9","hostile","",""
"114","0x0B0CFF","2F1D4FF5","sewerslog","9","hostile","",""
"115","0x0B0DC8","2F1D4FF5","sewerslog","9","hostile","",""
"116","0x0B0E91","2F1D4FF5","sewerslog","9","hostile","",""
"117","0x0B0F5A","2F1D4FF5","sewerslog","9","hostile","",""
"118","0x0B1023","2F1D4FF5","sewerslog","9","hostile","",""
"119","0x0B10EC","2F1D4FF5","sewerslog","9","hostile","",""
"120","0x0B11B5","2F1D4FF5","sewerslog","9","hostile","",""
"121","0x0B127E","2F1D4FF5","sewerslog","9","hostile","",""
"122","0x0B1347","2F1D4FF5","sewerslog","9","hostile","",""
"123","0x0B1410","2F1D4FF5","sewerslog","9","hostile","",""
"124","0x0B14D9","2F1D4FF5","sewerslog","9","hostile","",""
"125","0x0B15A2","2F1D4FF5","sewerslog","9","hostile","",""
"126","0x0B166B","2F1D4FF5","sewerslog","9","hostile","",""
"127","0x0B1734","2F1D4FF5","sewerslog","9","hostile","",""
"128","0x0B17FD","2F1D4FF5","sewerslog","9","hostile","",""
"129","0x0B65A7","AB444625","sewerworker","100000","friendly","",""
"130","0x0C0D71","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"131","0x0C449F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"132","0x0C45A6","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"133","0x0C46AD","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"134","0x0C47B4","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"135","0x0C48BB","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"136","0x0C49C2","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"137","0x0C4AC9","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"138","0x0CA7A3","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"139","0x0CA86C","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"140","0x0CC6B5","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"141","0x0CC7BC","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"142","0x0CC8C3","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"143","0x0CD5C8","2D8CF05F","outlawsemiauto","150","hostile","1855F4F7","10000"
"144","0x0CD691","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"145","0x0CD798","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"146","0x0D9FE6","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"147","0x0E42C6","B5A32E92","outlawflamethrower","200","hostile","97790EB5","3000"
"148","0x0E438F","B5A32E92","outlawflamethrower","200","hostile","97790EB5","3000"
"149","0x0E4458","2B6A3743","patrackpalooka","900","hostile","",""
"150","0x0E4521","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"151","0x0E45EA","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"152","0x0ED231","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"153","0x0EF57F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"154","0x0EF686","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"155","0x0EF78D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"156","0x0EF894","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"157","0x0EF99B","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"158","0x0EFAA2","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"159","0x0EFBA9","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"160","0x0EFCB0","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"161","0x0EFDB7","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"162","0x0EFEBE","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"163","0x0EFFC5","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"164","0x0F00CC","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"165","0x0F01D3","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"166","0x0F2400","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"167","0x0F2507","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"168","0x0F260E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"169","0x0F2715","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"170","0x0F281C","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"171","0x0F2923","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"172","0x0F440B","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"173","0x100120","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"174","0x100227","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"175","0x10032E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"176","0x100435","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"177","0x10053C","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"178","0x105009","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"179","0x105110","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"180","0x105217","FF32E523","outlaw_nailer","150","hostile","",""
"181","0x10531E","FF32E523","outlaw_nailer","150","hostile","",""
"182","0x105425","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"183","0x10552C","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"184","0x105633","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"185","0x10573A","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"186","0x105841","5629AD35","outlawsuicidebomber","150","hostile","F383278C","0"
"187","0x111525","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"188","0x1115EE","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"189","0x1116B7","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"190","0x111780","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"191","0x11267C","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"192","0x112745","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"193","0x118E0D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"194","0x118ED6","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"195","0x118F9F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"196","0x119068","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"197","0x119131","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"198","0x1191FA","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"199","0x1192C3","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"200","0x11938C","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"201","0x119455","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"202","0x11951E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"203","0x1195E7","2D8CF05F","outlawsemiauto","150","hostile","1855F4F7","10000"
"204","0x1196B0","2D8CF05F","outlawsemiauto","150","hostile","1855F4F7","10000"
"205","0x119779","2D8CF05F","outlawsemiauto","150","hostile","1855F4F7","10000"
"206","0x119842","FF32E523","outlaw_nailer","150","hostile","",""
"207","0x11990B","FF32E523","outlaw_nailer","150","hostile","",""
"208","0x1199D4","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"209","0x119A9D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"210","0x119B66","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"211","0x119C2F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"212","0x119CF8","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"213","0x119DC1","35179A52","jomama","1500","hostile","",""
"214","0x121A8D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"215","0x121B56","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"216","0x121C1F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"217","0x121CE8","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"218","0x121DB1","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"219","0x121E7A","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"220","0x121F43","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"221","0x12200C","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"222","0x1220D5","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"223","0x12219E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"224","0x122267","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"225","0x122330","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"226","0x1223F9","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"227","0x1224C2","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"228","0x12258B","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"229","0x122654","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"230","0x12271D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"231","0x133C0F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"232","0x133CD8","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"233","0x133DA1","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"234","0x133E6A","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"235","0x133F33","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"236","0x133FFC","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"237","0x1340C5","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"238","0x13418E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"239","0x134257","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"240","0x134320","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"241","0x1352D4","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"242","0x13539D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"243","0x135466","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"244","0x13552F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"245","0x1355F8","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"246","0x1356C1","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"247","0x138126","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"248","0x1381EF","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"249","0x1382B8","6A6A4558","outlaw_sniper","45","hostile","104B30E3","399"
"250","0x138381","FF32E523","outlaw_nailer","150","hostile","",""
"251","0x13844A","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"252","0x138513","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"253","0x1385DC","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"254","0x1386A5","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"255","0x13876E","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"256","0x138837","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"257","0x14C124","FF32E523","outlaw_nailer","150","hostile","",""
"258","0x14C1ED","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"259","0x14C2B6","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"260","0x14C37F","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"261","0x14C448","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"262","0x14C511","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"263","0x14C5DA","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"264","0x14DCC8","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"265","0x14DD91","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"266","0x14DE5A","C766CCA2","eugeneius","100000","friendly","",""
"267","0x157167","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"268","0x157230","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"269","0x1572F9","FF32E523","outlaw_nailer","150","hostile","",""
"270","0x1573C2","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"271","0x15748B","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"272","0x157554","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"273","0x15761D","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"274","0x1576E6","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"275","0x1577AF","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"276","0x157878","FF0100ED","outlaw_mortar","125","hostile","5D994255","0"
"277","0x157941","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"278","0x157A0A","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"279","0x157AD3","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"280","0x157B9C","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"281","0x16BC97","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
"282","0x16BD60","2D8CF05F","outlawsemiauto","150","hostile","1855F4F7","10000"
"283","0x16BE29","FFFC00CB","outlaw_shooter","60","hostile","F0DF813D","1300"
